charter,legacy,loadout,policy,runs,complete,partial,pyrrhic,failure,extinction,mean_score,mean_objective,min_credits,min_food,min_fuel,min_parts,min_hull,min_life,min_morale,min_unity,mean_population_loss,total_faction_losses,crisis_decisions,generational_decisions,milestone_decisions,legacy_decisions,delegated,dilemmas,forced_returns,repairs,training,trades,emergency_purchases,mean_net_credits,mean_renown,mean_simulated_years,departure_subsystems,homecoming_subsystems
the_karst_works,wanderers,speed,objective-first,50,30,20,0,0,0,0.9112,1.0000,3874,9232,0.1489,45,0.4475,0.4495,0.4522,0.5216,480.50,0,3734,3032,2499,3342,661,492,0,619,285,0,0,41175.56,91.20,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.22/0.00;education_culture:1.00/0.83;engineering_bay:0.50/0.40;life_support_habitat:1.00/0.33;medical_bay:1.00/0.24;security:0.25/0.00"
the_karst_works,wanderers,starter,conservative,50,49,1,0,0,0,0.9501,1.0000,6090,10840,0.5265,0,0.5765,0.6890,0.6287,0.5380,311.48,0,2958,3279,2565,0,3686,487,0,2184,2064,0,0,21538.36,95.06,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.70/0.28;education_culture:1.00/0.85;engineering_bay:0.73/0.40;life_support_habitat:1.00/0.54;medical_bay:1.00/0.54;security:0.61/0.00"
the_karst_works,wanderers,starter,first-choice,50,26,24,0,0,0,0.9013,0.9987,112,0,0.0000,0,0.4369,0.4490,0.3719,0.4981,508.90,95,3680,3144,1965,3456,805,481,0,820,1679,8,8,21404.96,90.08,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.47/0.32;education_culture:0.86/0.38;engineering_bay:0.53/0.40;life_support_habitat:1.00/0.55;medical_bay:0.33/0.00;security:0.52/0.00"
the_karst_works,wanderers,starter,objective-first,50,31,19,0,0,0,0.9111,1.0000,8524,9878,0.1780,46,0.4474,0.4495,0.5986,0.4291,480.44,0,3790,3017,2489,3326,660,469,0,589,329,0,0,41683.56,91.12,400.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.43/0.00;education_culture:1.00/0.81;engineering_bay:0.52/0.40;life_support_habitat:1.00/0.33;medical_bay:1.00/0.54;security:0.19/0.00"
the_long_dark,adaptors,cargo,conservative,50,12,38,0,0,0,0.8591,1.0000,3314,9457,0.0000,0,0.2751,0.5640,0.6016,0.5667,575.20,0,5109,4734,4166,0,5409,788,0,3720,2824,0,0,53595.50,85.78,615.22,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.73/0.38;education_culture:1.00/0.94;engineering_bay:0.13/0.00;life_support_habitat:1.00/0.58;medical_bay:0.97/0.42;security:0.00/0.00"
the_long_dark,adaptors,cargo,first-choice,50,1,24,25,0,0,0.7496,0.9143,101,5,0.0000,0,0.0195,0.2205,0.0000,0.4609,599.48,100,6156,4372,2761,5098,1023,784,10,1728,1992,21,21,48704.04,74.96,607.04,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.37/0.44;education_culture:0.11/0.00;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.69;medical_bay:0.00/0.00;security:0.00/0.00"
the_long_dark,adaptors,cargo,objective-first,50,0,36,14,0,0,0.7770,1.0000,3314,8390,0.0000,0,0.2577,0.3305,0.4287,0.4297,751.56,3,6397,4435,3935,5014,882,816,0,567,0,0,0,86211.90,77.68,619.22,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.19/0.00;education_culture:1.00/0.84;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.16;medical_bay:1.00/0.13;security:0.25/0.00"
the_long_dark,adaptors,combat,conservative,50,7,43,0,0,0,0.8563,1.0000,2314,9457,0.0000,0,0.2828,0.4890,0.6066,0.5667,581.00,0,5277,4720,4135,0,5446,816,0,3550,2703,0,0,53600.50,85.66,616.16,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.70/0.58;education_culture:1.00/0.98;engineering_bay:0.36/0.23;life_support_habitat:1.00/0.51;medical_bay:1.00/0.41;security:0.00/0.00"
the_long_dark,adaptors,combat,first-choice,50,1,25,23,1,0,0.7445,0.9224,1286,0,0.0000,0,0.0000,0.2430,0.0000,0.4609,640.30,100,6093,4476,2768,5217,1071,770,10,1676,1909,15,15,49192.24,74.42,607.92,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.47/0.31;education_culture:0.24/0.00;engineering_bay:0.03/0.00;life_support_habitat:1.00/0.57;medical_bay:0.49/0.00;security:0.00/0.00"
the_long_dark,adaptors,combat,objective-first,50,0,36,14,0,0,0.7763,1.0000,2314,8390,0.0000,0,0.2441,0.3305,0.4287,0.4297,756.58,7,6413,4460,3930,5040,879,819,0,564,0,0,0,85167.10,77.62,618.98,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.19/0.00;education_culture:1.00/0.84;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.16;medical_bay:1.00/0.13;security:0.25/0.00"
the_long_dark,adaptors,fuel,conservative,50,12,36,2,0,0,0.8496,1.0000,6544,9755,0.8479,0,0.1608,0.4515,0.6233,0.5615,567.74,1,4947,4579,4047,0,5423,729,0,3340,2792,0,0,53685.10,84.96,600.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.71/0.18;education_culture:1.00/0.82;engineering_bay:0.36/0.00;life_support_habitat:1.00/0.68;medical_bay:1.00/0.40;security:0.36/0.00"
the_long_dark,adaptors,fuel,first-choice,50,1,18,29,2,0,0.7263,0.8838,225,0,0.8500,0,0.1512,0.3380,0.0000,0.3841,627.86,100,5817,4225,2677,4963,1004,704,13,1401,2005,18,18,47204.34,72.62,586.16,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.46/0.25;education_culture:0.64/0.07;engineering_bay:0.00/0.05;life_support_habitat:1.00/0.33;medical_bay:0.19/0.00;security:0.68/0.15"
the_long_dark,adaptors,fuel,objective-first,50,1,33,16,0,0,0.7742,1.0000,6544,9457,0.8501,0,0.3666,0.4095,0.5346,0.5032,726.36,3,5926,4286,3735,4931,821,777,0,459,0,0,0,86008.10,77.42,600.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.78;engineering_bay:0.00/0.35;life_support_habitat:1.00/0.33;medical_bay:1.00/0.13;security:0.55/0.00"
the_long_dark,adaptors,speed,conservative,50,24,26,0,0,0,0.8926,1.0000,3874,9457,0.0000,0,0.2533,0.4575,0.6166,0.4947,482.34,0,4847,4637,4182,0,5481,783,0,3875,3663,0,0,53691.30,89.24,608.92,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.66/0.48;education_culture:1.00/0.81;engineering_bay:0.66/0.38;life_support_habitat:1.00/0.60;medical_bay:1.00/0.37;security:0.22/0.00"
the_long_dark,adaptors,speed,first-choice,50,4,27,17,2,1,0.7596,0.9187,1408,12,0.0000,0,0.1131,0.2480,0.0000,0.3919,594.24,100,6161,4564,2700,5124,1073,783,9,1859,2772,17,17,48820.26,76.00,607.30,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.41/0.15;education_culture:0.50/0.38;engineering_bay:0.00/0.27;life_support_habitat:1.00/0.46;medical_bay:0.25/0.00;security:0.00/0.00"
the_long_dark,adaptors,speed,objective-first,50,0,38,12,0,0,0.7807,1.0000,3874,9457,0.0000,0,0.0315,0.2765,0.4287,0.4978,733.72,3,6333,4483,3900,4995,826,799,0,561,0,0,0,96330.30,78.08,619.24,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.19/0.00;education_culture:1.00/0.84;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.16;medical_bay:1.00/0.13;security:0.25/0.00"
the_long_dark,adaptors,starter,conservative,50,20,29,1,0,0,0.8779,1.0000,7440,9756,0.0000,0,0.2697,0.6130,0.6233,0.5667,476.20,2,4927,4658,4020,0,5415,756,0,3564,3294,0,0,53640.90,87.78,603.06,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.71/0.48;education_culture:1.00/0.86;engineering_bay:0.16/0.00;life_support_habitat:1.00/0.59;medical_bay:1.00/0.48;security:0.50/0.00"
the_long_dark,adaptors,starter,first-choice,50,1,18,28,3,0,0.7214,0.8616,199,0,0.0000,0,0.0536,0.3340,0.0000,0.4609,621.96,100,6047,4373,2693,4956,1067,788,14,1708,2557,15,15,45956.28,72.14,597.74,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.33/0.00;education_culture:0.43/0.08;engineering_bay:0.44/0.05;life_support_habitat:1.00/0.46;medical_bay:0.18/0.00;security:0.11/0.00"
the_long_dark,adaptors,starter,objective-first,50,0,36,14,0,0,0.7751,1.0000,9564,9457,0.0000,0,0.2358,0.3830,0.4287,0.4435,752.02,5,6438,4463,3930,5022,873,810,0,566,0,0,0,92573.50,77.56,619.90,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.19/0.00;education_culture:1.00/0.84;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.16;medical_bay:1.00/0.13;security:0.25/0.00"
the_long_dark,preservers,cargo,conservative,50,11,39,0,0,0,0.8606,1.0000,3314,10038,0.0000,0,0.2197,0.5160,0.6287,0.3950,560.76,1,5049,4696,4065,0,5491,794,0,3766,2874,0,0,53589.34,86.04,614.36,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.70/0.58;education_culture:1.00/0.86;engineering_bay:0.64/0.25;life_support_habitat:1.00/0.44;medical_bay:1.00/0.24;security:0.20/0.00"
the_long_dark,preservers,cargo,first-choice,50,3,30,15,2,0,0.7686,0.9046,17,32,0.0000,0,0.0000,0.2500,0.2042,0.4209,503.12,100,6075,4532,2736,5020,1161,786,11,1576,2052,11,11,48232.92,76.88,604.98,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.43/0.07;education_culture:0.41/0.10;engineering_bay:0.26/0.15;life_support_habitat:1.00/0.67;medical_bay:0.67/0.00;security:0.48/0.00"
the_long_dark,preservers,cargo,objective-first,50,1,34,15,0,0,0.7761,1.0000,3314,10033,0.0000,0,0.4307,0.3870,0.3302,0.5423,751.66,6,6359,4468,3794,4994,926,773,0,588,0,0,0,87964.34,77.62,621.34,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:0.81/0.34;engineering_bay:0.00/0.00;life_support_habitat:0.78/0.21;medical_bay:1.00/0.02;security:0.00/0.00"
the_long_dark,preservers,combat,conservative,50,11,39,0,0,0,0.8632,1.0000,2314,10038,0.0000,0,0.3651,0.5245,0.4392,0.3467,565.08,1,5150,4726,4174,0,5392,804,0,3708,2789,0,0,53539.34,86.28,616.18,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.53/0.58;education_culture:1.00/0.96;engineering_bay:0.14/0.55;life_support_habitat:1.00/0.63;medical_bay:1.00/0.38;security:0.42/0.00"
the_long_dark,preservers,combat,first-choice,50,2,30,17,1,0,0.7688,0.9265,1442,554,0.0000,0,0.0000,0.2390,0.0028,0.4209,537.76,100,5928,4669,2724,5049,1097,793,11,1491,1926,10,10,49620.00,76.88,606.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.43/0.14;education_culture:0.50/0.17;engineering_bay:0.26/0.15;life_support_habitat:1.00/0.62;medical_bay:0.67/0.00;security:0.48/0.00"
the_long_dark,preservers,combat,objective-first,50,1,33,16,0,0,0.7793,1.0000,2314,10033,0.0000,0,0.2906,0.3870,0.3302,0.5423,735.74,7,6327,4461,3799,5022,929,779,0,582,0,0,0,87020.14,77.96,621.34,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:0.81/0.34;engineering_bay:0.00/0.00;life_support_habitat:0.78/0.21;medical_bay:1.00/0.02;security:0.00/0.00"
the_long_dark,preservers,fuel,conservative,50,13,36,1,0,0,0.8647,1.0000,5829,10454,0.8518,0,0.2577,0.5595,0.5794,0.5531,510.56,0,4933,4510,4091,0,5327,746,0,3412,2827,0,0,53599.34,86.54,600.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.73/0.38;education_culture:1.00/0.70;engineering_bay:0.60/0.05;life_support_habitat:1.00/0.57;medical_bay:1.00/0.43;security:0.57/0.00"
the_long_dark,preservers,fuel,first-choice,50,0,29,21,0,0,0.7679,0.9637,0,0,0.8463,0,0.0540,0.2610,0.0000,0.4209,563.94,100,5897,4391,2812,4971,1043,713,7,1442,1936,21,21,51375.72,76.70,594.54,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:0.26/0.00;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.39;medical_bay:0.00/0.00;security:0.00/0.00"
the_long_dark,preservers,fuel,objective-first,50,0,35,15,0,0,0.7716,1.0000,6544,10033,0.8515,0,0.3457,0.3590,0.5864,0.3905,743.48,0,6104,4284,3633,4809,836,700,0,448,0,0,0,86161.14,77.18,600.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.14/0.15;education_culture:1.00/0.76;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.43;medical_bay:1.00/0.34;security:0.14/0.00"
the_long_dark,preservers,speed,conservative,50,21,29,0,0,0,0.8828,1.0000,3874,10244,0.0000,0,0.1668,0.3350,0.6287,0.5531,533.10,0,5082,4645,4103,0,5389,796,0,3882,3680,0,0,53604.74,88.26,608.88,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.75/0.48;education_culture:1.00/0.85;engineering_bay:0.63/0.23;life_support_habitat:1.00/0.58;medical_bay:1.00/0.37;security:0.07/0.00"
the_long_dark,preservers,speed,first-choice,50,4,23,21,2,0,0.7535,0.8820,85,0,0.0000,0,0.0000,0.3030,0.0000,0.4058,593.00,100,5862,4453,2773,4982,1100,765,16,1950,2891,9,9,47079.20,75.40,599.44,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.50/0.36;education_culture:0.31/0.00;engineering_bay:0.04/0.00;life_support_habitat:1.00/0.40;medical_bay:0.28/0.00;security:0.01/0.00"
the_long_dark,preservers,speed,objective-first,50,0,38,12,0,0,0.7875,1.0000,3874,10033,0.0000,0,0.2263,0.3870,0.3302,0.0975,719.12,2,6353,4447,3853,5054,902,781,0,570,0,0,0,96747.64,78.76,621.14,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.83;engineering_bay:0.00/0.20;life_support_habitat:1.00/0.36;medical_bay:1.00/0.35;security:0.29/0.00"
the_long_dark,preservers,starter,conservative,50,15,35,0,0,0,0.8728,1.0000,7755,10542,0.0000,0,0.2451,0.4540,0.6032,0.5531,511.76,0,4886,4514,4061,0,5282,761,0,3677,3418,0,0,53581.54,87.28,602.10,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.71/0.58;education_culture:1.00/0.89;engineering_bay:0.28/0.00;life_support_habitat:1.00/0.45;medical_bay:1.00/0.41;security:0.57/0.00"
the_long_dark,preservers,starter,first-choice,50,5,29,15,1,0,0.7851,0.9532,171,0,0.0000,0,0.0000,0.2375,0.0034,0.4209,534.76,100,6036,4472,2802,5284,1050,757,10,1575,2583,24,24,50823.10,78.52,608.24,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.06/0.07;education_culture:0.36/0.23;engineering_bay:0.06/0.00;life_support_habitat:1.00/0.69;medical_bay:0.08/0.00;security:0.36/0.00"
the_long_dark,preservers,starter,objective-first,50,1,34,15,0,0,0.7850,1.0000,9564,10033,0.0000,0,0.2403,0.2525,0.3302,0.1690,740.58,2,6415,4480,3804,5051,905,783,0,568,0,0,0,93133.14,78.56,620.36,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.88;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.37;medical_bay:1.00/0.15;security:0.32/0.00"
the_long_dark,wanderers,cargo,conservative,50,2,45,3,0,0,0.8307,1.0000,3514,9027,0.0000,0,0.2088,0.4725,0.6091,0.5581,680.50,2,5352,4679,4083,0,5501,785,0,3670,2784,0,0,53603.56,83.10,620.24,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.58;education_culture:1.00/0.93;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.40;medical_bay:1.00/0.34;security:0.22/0.00"
the_long_dark,wanderers,cargo,first-choice,50,0,30,18,2,0,0.7539,0.9191,70,0,0.0000,0,0.0000,0.2805,0.0500,0.4609,592.04,100,5927,4506,2834,4972,1067,764,12,1656,2269,14,14,48814.42,75.44,603.64,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.06/0.00;education_culture:0.00/0.00;engineering_bay:0.43/0.22;life_support_habitat:1.00/0.29;medical_bay:0.00/0.00;security:0.00/0.00"
the_long_dark,wanderers,cargo,objective-first,50,0,24,26,0,0,0.7598,1.0000,3514,9480,0.0000,0,0.1499,0.3260,0.4494,0.5228,809.12,3,6425,4343,3797,4941,936,812,0,594,0,0,0,86728.76,76.00,621.86,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.97;engineering_bay:0.00/0.20;life_support_habitat:1.00/0.44;medical_bay:1.00/0.43;security:0.47/0.00"
the_long_dark,wanderers,combat,conservative,50,3,45,2,0,0,0.8320,1.0000,2514,9017,0.0000,0,0.3967,0.5195,0.4897,0.4106,679.92,2,5221,4643,4162,0,5391,792,0,3704,2749,0,0,53530.96,83.24,615.20,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.74/0.48;education_culture:1.00/0.76;engineering_bay:0.00/0.00;life_support_habitat:1.00/0.51;medical_bay:1.00/0.47;security:0.00/0.00"
the_long_dark,wanderers,combat,first-choice,50,0,19,30,1,0,0.7435,0.9364,128,0,0.0000,0,0.0000,0.2875,0.0789,0.4609,665.40,100,6077,4440,2772,4992,1082,793,7,1750,2425,19,19,49509.58,74.30,605.66,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.07;education_culture:0.47/0.00;engineering_bay:0.28/0.20;life_support_habitat:1.00/0.38;medical_bay:0.59/0.00;security:0.00/0.00"
the_long_dark,wanderers,combat,objective-first,50,0,22,28,0,0,0.7581,1.0000,2514,9480,0.0000,0,0.2462,0.3480,0.4494,0.5188,812.86,1,6410,4329,3821,4981,932,815,0,606,0,0,0,86160.36,75.84,621.86,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.01/0.00;education_culture:1.00/0.93;engineering_bay:0.00/0.45;life_support_habitat:1.00/0.39;medical_bay:1.00/0.43;security:0.30/0.00"
the_long_dark,wanderers,fuel,conservative,50,2,42,6,0,0,0.8195,1.0000,6713,7951,0.8563,0,0.3658,0.5770,0.4780,0.5581,671.84,0,5039,4569,3986,0,5270,733,0,3442,2828,0,0,53554.16,81.94,600.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.72/0.48;education_culture:1.00/0.85;engineering_bay:0.20/0.08;life_support_habitat:1.00/0.53;medical_bay:1.00/0.40;security:0.27/0.00"
the_long_dark,wanderers,fuel,first-choice,50,1,24,24,1,0,0.7282,0.8809,0,0,0.8500,0,0.0000,0.2740,0.0028,0.4609,630.50,99,5625,4275,2746,4942,1038,758,11,1486,2367,12,12,46822.10,72.80,586.54,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.48/0.00;education_culture:0.38/0.05;engineering_bay:0.00/0.15;life_support_habitat:1.00/0.58;medical_bay:0.20/0.00;security:0.38/0.00"
the_long_dark,wanderers,fuel,objective-first,50,0,25,25,0,0,0.7551,1.0000,6713,9536,0.8373,0,0.3428,0.4295,0.4938,0.5171,791.90,11,6105,4248,3806,4819,861,768,0,484,0,0,0,85944.16,75.48,600.00,"agriculture:1.00/0.70;education_culture:1.00/0.70;engineering_bay:1.00/0.70;life_support_habitat:1.00/0.70;medical_bay:1.00/0.70;security:1.00/0.70","agriculture:0.00/0.00;education_culture:1.00/0.76;engineering_bay:0.06/0.00;life_support_habitat:1.00/0.28;medical_bay:0.97/0.04;security:0.04/0.00"
